"municipio","Votosenblanco","Votosnulos","PSOE","PP","Cs","ERC","VOX","JUNTS","PNV","PODEMOS_IU","EH_Bildu","BNG","CUP","atur","aturhomesmenors24","aturhomes25_44","aturhomesmes45","aturdonesmenors24","aturdones25_44","aturdonesmajors45","aturagricultura","aturindustria","aturconstruccio","aturserveis","americana","asiatica","europeossinespanyoles","totalpoblacion","españoles","totalunioneuropea","ambosexostotalamericana","totaloceaniayapatridas","totalhombres","totalextranjeros","totalafrica","totalasia","totalmujeres","mujeresespanyolas","hombresespanyoles","menores","edad20_29","edad30_39","edad40_49","edad50_59","edad60_69","edad70_79","mayores80"
25103,0,1,5,2,1,33,3,24,0,9,0,0,10,5,NA,NA,3,NA,0,2,NA,2,NA,3,0,0,0,148,148,0,0,0,82,0,0,0,66,66,82,11,10,22,14,26,30,17,14
25104,0,0,7,5,2,23,6,33,0,6,0,0,6,5,NA,1,3,NA,NA,1,1,1,1,2,0,0,1,142,140,1,0,0,76,2,1,0,66,66,74,16,4,17,22,20,17,18,23
25105,4,1,4,2,2,35,5,26,0,5,0,0,4,9,NA,2,3,2,NA,2,0,NA,2,6,0,0,5,132,114,5,0,0,78,18,13,0,54,48,66,14,8,12,20,19,26,16,13
25109,1,1,6,12,0,45,3,74,0,6,0,0,6,8,NA,0,4,NA,2,2,1,3,NA,4,1,0,5,265,230,4,1,0,140,35,29,0,125,107,123,28,21,24,31,42,30,51,33
25110,13,16,285,69,51,630,55,522,0,126,0,0,150,176,10,25,35,8,54,44,2,65,8,90,115,34,2716,7136,3436,1570,115,1,3810,3700,834,34,3326,1682,1754,1393,925,1191,1419,872,434,248,239
25111,2,0,5,1,1,16,1,48,0,1,0,0,8,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,1,0,4,134,129,4,1,0,84,5,0,0,50,47,82,12,4,15,23,21,29,14,8
25112,2,5,16,11,6,55,11,66,0,6,0,0,27,10,1,1,2,0,4,2,3,2,2,3,3,0,0,334,309,0,3,0,171,25,22,0,163,160,149,36,31,40,44,62,37,40,30
25113,3,10,98,30,18,349,20,225,0,44,0,0,66,44,2,13,10,1,10,8,11,6,2,23,1,8,92,1531,1311,83,1,0,801,220,119,8,730,668,643,198,139,198,237,192,181,173,163
25114,1,1,1,0,0,23,1,53,0,0,0,0,2,3,1,NA,1,NA,1,NA,NA,NA,NA,2,0,0,3,104,101,3,0,0,57,3,0,0,47,45,56,4,8,12,8,21,21,10,16
25115,4,8,55,25,9,197,7,219,0,29,0,0,41,31,1,7,9,0,5,9,7,3,NA,20,5,1,90,1019,916,89,5,0,548,103,7,1,471,427,489,112,94,105,116,156,162,121,114
25118,0,5,15,18,3,63,7,71,0,14,0,0,26,6,0,1,3,NA,1,1,2,NA,NA,4,3,0,17,386,361,17,3,0,204,25,5,0,182,175,186,33,41,47,52,53,58,45,47
25119,11,15,164,85,25,671,26,502,0,77,0,0,119,112,7,22,22,5,27,29,22,20,4,63,19,12,385,3475,2708,382,19,0,1854,767,351,12,1621,1323,1385,519,352,502,541,435,355,300,272
25120,450,351,12031,6440,3257,16188,4134,9605,0,6088,0,0,3268,8225,306,1402,1846,305,2195,2171,809,511,587,5716,3863,2061,8342,138956,112913,7114,3863,3,68657,26043,11774,2061,70299,58732,54181,21489,15110,18663,23665,20329,14601,10086,7964
25121,3,6,125,34,18,77,34,31,0,37,0,0,7,27,1,3,8,1,7,7,0,1,5,21,40,0,103,946,760,99,40,0,463,186,43,0,483,380,380,150,104,155,166,149,87,44,44
25122,21,10,141,64,38,540,25,396,0,74,0,0,84,92,5,21,18,2,16,30,20,22,1,43,20,4,210,2700,2320,208,20,0,1365,380,146,4,1335,1163,1157,397,271,349,432,377,301,231,202
25123,0,2,13,3,3,53,1,38,0,7,0,0,12,9,1,2,1,NA,3,2,NA,NA,NA,9,1,0,6,230,223,6,1,0,116,7,0,0,114,113,110,28,23,20,26,35,54,11,22
25124,1,1,3,12,3,29,1,32,0,7,0,0,11,2,NA,1,1,NA,NA,NA,0,NA,1,1,0,0,1,176,175,1,0,0,91,1,0,0,85,84,91,16,12,25,24,24,23,33,15
25125,3,0,12,17,1,116,7,83,0,9,0,0,16,5,0,0,2,NA,1,2,1,NA,1,3,2,0,7,451,434,7,2,0,236,17,8,0,215,207,227,38,39,53,49,69,67,59,64
25126,1,1,24,4,4,74,0,49,0,15,0,0,36,14,1,3,3,NA,4,3,2,NA,1,11,9,1,9,352,330,9,9,0,180,22,3,1,172,160,170,43,37,51,54,63,42,27,28
25127,1,0,5,1,0,64,0,41,0,8,0,0,23,7,0,1,2,0,4,0,1,0,NA,6,1,0,2,253,250,2,1,0,148,3,0,0,105,105,145,30,15,15,48,41,50,20,24
25128,0,0,14,0,1,28,1,16,0,8,0,0,15,5,NA,1,0,2,1,1,1,1,NA,3,6,0,0,145,138,0,6,0,88,7,1,0,57,53,85,11,8,15,26,21,24,21,17
25129,0,1,4,2,1,40,2,44,0,3,0,0,15,6,NA,NA,NA,NA,3,3,NA,1,NA,5,0,0,0,188,188,0,0,0,104,0,0,0,84,84,104,24,17,20,22,33,28,17,21
25130,0,2,11,4,0,40,3,39,0,2,0,0,28,9,NA,0,3,1,3,2,1,2,NA,6,2,0,10,220,208,10,2,0,109,12,0,0,111,106,102,23,16,33,27,36,33,24,22
25131,3,2,40,14,3,129,10,40,0,21,0,0,17,14,1,4,1,1,6,1,5,0,1,8,0,0,67,598,446,67,0,0,338,152,85,0,260,228,218,48,84,73,101,82,82,49,51
25132,0,1,17,4,2,39,3,30,0,6,0,0,3,5,2,NA,1,NA,1,1,NA,NA,1,3,5,0,24,218,181,22,5,0,119,37,8,0,99,85,96,40,25,27,37,30,19,11,18
25133,1,2,40,24,8,160,15,174,0,23,0,0,31,19,0,3,4,1,8,3,6,1,2,10,3,0,67,920,767,62,3,0,517,153,83,0,403,362,405,91,95,107,118,133,125,88,125
25134,5,1,43,19,2,181,15,138,0,31,0,0,21,37,2,6,10,1,9,9,15,6,2,14,6,3,49,806,671,28,6,0,440,135,77,3,366,323,348,71,78,92,112,149,105,71,96
25135,3,4,69,29,6,242,25,229,0,31,0,0,33,57,3,9,19,NA,12,14,20,6,0,29,5,0,94,1351,1230,90,5,0,677,121,22,0,674,613,617,221,127,164,218,178,160,132,88
25136,2,0,1,8,2,14,0,33,0,3,0,0,10,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,0,1,107,104,1,2,0,53,3,0,0,54,54,50,6,16,13,5,20,18,17,8
25137,48,45,911,339,151,1721,249,1506,0,442,0,0,321,725,25,128,168,29,202,173,145,78,30,404,300,128,1417,14683,10787,1315,300,0,7543,3896,2051,128,7140,5428,5359,2690,1603,2087,2667,2047,1297,861,650
25138,2,3,41,28,4,181,12,116,0,18,0,0,18,10,NA,NA,5,NA,3,2,2,0,NA,8,3,0,9,625,612,9,3,0,329,13,1,0,296,293,319,49,59,53,80,102,91,82,81
25139,3,2,30,7,8,164,4,74,0,16,0,0,37,17,NA,1,6,NA,3,7,NA,NA,1,16,9,0,18,579,552,13,9,0,324,27,0,0,255,243,309,57,51,65,89,114,80,63,47
25140,2,1,58,22,12,194,23,131,0,45,0,0,50,22,2,0,4,NA,8,8,1,0,1,20,20,0,61,1041,949,44,20,0,566,92,11,0,475,438,511,179,77,146,204,123,143,82,48
25141,3,1,2,5,1,25,0,42,0,5,0,0,20,2,NA,NA,1,NA,0,1,NA,0,1,1,1,0,4,179,174,3,1,0,100,5,0,0,79,77,97,19,3,23,31,31,30,12,21
25142,2,0,20,8,12,96,14,84,0,18,0,0,27,6,0,NA,2,NA,1,3,0,NA,2,3,1,0,27,489,427,26,1,0,251,62,34,0,238,213,214,52,33,73,82,64,54,48,49
25143,0,1,12,2,0,25,1,17,0,3,0,0,2,1,NA,NA,0,NA,NA,1,NA,NA,NA,1,0,0,3,100,97,3,0,0,47,3,0,0,53,52,45,10,4,11,15,10,16,12,19
25145,0,0,4,0,1,17,0,29,0,2,0,0,6,1,NA,1,0,NA,NA,NA,0,1,NA,NA,0,0,6,87,81,6,0,0,45,6,0,0,42,40,41,5,7,6,17,11,12,17,11
25146,3,3,7,12,8,36,2,65,0,8,0,0,14,5,NA,0,1,NA,2,2,1,1,NA,3,1,0,5,280,267,5,1,0,147,13,7,0,133,130,137,39,24,32,48,45,30,20,26
25148,0,0,5,8,5,44,1,78,0,3,0,0,14,2,NA,1,NA,NA,1,NA,NA,NA,1,1,0,2,14,249,233,14,0,0,149,16,0,2,100,97,136,14,22,34,31,46,46,20,33
25149,9,6,137,57,18,362,9,327,0,44,0,0,56,53,1,9,11,3,8,21,3,13,1,34,43,4,150,1810,1560,97,43,0,906,250,53,4,904,779,781,199,178,210,239,269,287,212,152
25150,2,2,2,7,1,36,11,60,0,8,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,0,0,0,12,197,185,11,0,0,106,12,0,0,91,89,96,14,23,21,18,39,26,24,20
25151,1,6,38,28,15,177,17,202,0,19,0,0,50,20,NA,2,4,0,7,7,NA,6,NA,14,3,0,15,986,962,15,3,0,527,24,6,0,459,450,512,199,78,113,188,133,102,72,49
25152,0,0,9,4,4,35,2,36,0,4,0,0,11,3,NA,1,1,NA,1,NA,NA,2,NA,1,0,0,3,167,161,3,0,0,88,6,3,0,79,75,86,15,7,12,32,31,19,26,22
25153,0,3,16,21,4,42,7,30,0,7,0,0,7,7,NA,NA,3,NA,3,1,NA,2,NA,5,1,0,1,211,209,1,1,0,111,2,0,0,100,99,110,14,19,20,26,34,28,38,25
25154,0,1,3,3,0,26,0,42,0,4,0,0,6,4,NA,0,2,NA,0,2,1,0,1,2,0,0,3,131,128,2,0,0,72,3,0,0,59,56,72,8,10,14,21,25,15,15,19
25155,2,3,53,22,3,167,17,136,0,21,0,0,20,32,2,6,5,1,9,9,4,6,2,20,17,2,47,784,708,42,17,0,388,76,10,2,396,358,350,95,66,83,114,111,103,102,81
25156,3,4,56,35,9,207,20,159,0,39,0,0,36,24,2,0,5,0,3,14,3,7,1,12,6,0,24,994,961,24,6,0,507,33,3,0,487,474,487,150,85,102,148,161,120,70,97
25157,1,1,13,8,4,34,5,46,0,10,0,0,5,10,NA,1,4,NA,1,4,1,4,NA,5,4,0,6,204,193,6,4,0,98,11,1,0,106,100,93,30,14,22,32,35,27,20,18
25158,8,13,88,35,28,450,36,371,0,82,0,0,77,64,2,11,13,1,18,19,18,5,3,36,11,6,130,2166,1974,94,11,0,1061,192,45,6,1105,1005,969,357,228,260,373,340,206,140,165
25161,0,0,20,7,2,86,0,63,0,10,0,0,32,12,1,1,1,NA,3,6,NA,NA,1,11,2,0,18,418,398,18,2,0,213,20,0,0,205,194,204,47,26,44,56,65,69,43,53
25163,0,1,3,6,2,68,5,59,0,4,0,0,14,10,NA,3,3,NA,2,2,NA,0,NA,9,0,0,3,265,262,3,0,0,157,3,0,0,108,106,156,23,18,27,46,61,48,17,16
25164,0,4,16,12,5,87,6,111,0,8,0,0,10,13,NA,4,3,NA,1,5,5,1,NA,7,4,0,19,452,414,18,4,0,262,38,15,0,190,176,238,54,41,38,58,81,60,53,51
25165,0,2,18,10,5,73,6,75,0,8,0,0,13,4,NA,0,1,1,1,1,NA,1,NA,3,21,0,13,347,305,8,21,0,177,42,8,0,170,147,158,30,45,41,37,62,46,38,38
25166,2,1,3,15,1,35,6,50,0,3,0,0,15,3,NA,1,0,NA,1,1,NA,NA,NA,3,2,0,6,200,192,6,2,0,118,8,0,0,82,79,113,18,18,20,32,36,24,28,18
25167,3,1,5,16,1,39,5,59,0,15,0,0,20,5,0,1,2,0,1,1,NA,2,2,1,1,0,12,287,274,12,1,0,151,13,0,0,136,128,146,42,18,33,45,34,49,30,21
25168,6,0,23,42,9,123,16,134,0,9,0,0,36,15,NA,1,4,0,6,4,3,2,NA,9,3,0,40,648,565,34,3,0,340,83,40,0,308,271,294,79,49,90,81,105,79,56,76
25169,5,0,17,5,5,35,0,25,0,3,0,0,20,10,1,1,5,NA,NA,3,1,2,NA,7,0,0,6,191,182,1,0,0,107,9,3,0,84,82,100,12,13,16,21,43,27,26,23
25170,1,0,21,6,0,81,3,71,0,8,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,0,0,0,287,287,0,0,0,152,0,0,0,135,135,152,22,29,27,28,58,36,32,46
25171,5,5,281,40,28,500,29,390,0,109,0,0,141,136,6,29,37,4,31,29,4,10,19,99,147,3,144,2984,2469,141,147,1,1469,515,220,3,1515,1264,1205,403,297,368,396,425,373,259,340
25172,8,9,126,90,21,489,26,401,0,58,0,0,92,113,7,19,28,2,25,32,10,14,9,73,43,32,285,2601,2106,238,43,0,1305,495,135,32,1296,1076,1030,363,266,320,413,382,280,256,193
25173,6,11,317,72,53,285,49,136,0,160,0,0,78,65,3,13,18,1,16,14,2,1,12,49,40,5,161,2220,1934,104,40,0,1107,286,80,5,1113,968,966,314,229,262,382,344,245,154,193
25174,1,0,31,13,12,114,3,96,0,14,0,0,24,43,NA,11,5,0,14,13,4,6,2,31,2,1,189,728,449,85,2,0,412,279,87,1,316,197,252,81,70,124,139,101,80,57,44
25175,2,0,7,10,2,41,6,29,0,11,0,0,11,1,NA,0,NA,NA,1,0,NA,NA,NA,1,0,0,13,219,205,13,0,0,114,14,1,0,105,96,109,23,23,26,39,33,33,20,10
25176,3,3,5,18,6,70,11,87,0,14,0,0,23,13,1,0,4,0,4,4,1,2,1,8,0,5,11,385,362,10,0,0,199,23,7,5,186,172,190,51,23,37,63,56,37,57,44
25177,1,2,24,14,4,89,11,74,0,14,0,0,17,20,1,2,7,NA,5,5,0,6,1,13,4,1,6,432,416,4,4,0,218,16,5,1,214,203,213,53,41,57,29,56,58,46,73
25179,0,0,7,4,2,47,3,53,0,4,0,0,12,7,NA,2,1,NA,1,3,NA,NA,NA,7,16,0,7,231,207,7,16,0,109,24,1,0,122,108,99,35,14,26,45,35,26,21,19
25180,1,3,13,3,4,49,1,70,0,13,0,0,0,11,NA,2,7,NA,1,1,1,2,5,3,1,1,2,276,269,2,1,0,138,7,3,1,138,136,133,32,20,41,32,44,41,25,25
25181,1,0,11,11,3,35,2,44,0,7,0,0,22,11,NA,3,3,NA,3,2,4,2,1,4,4,0,53,255,198,53,4,0,146,57,0,0,109,89,109,29,30,33,32,45,31,19,28
25182,8,3,131,41,16,233,50,144,0,65,0,0,59,43,1,6,10,2,13,11,5,0,3,34,8,0,63,1355,1273,58,8,0,701,82,11,0,654,617,656,199,120,156,261,202,135,115,96
25183,4,2,37,11,3,117,10,103,0,33,0,0,46,25,2,7,4,3,4,5,NA,1,3,21,7,0,30,661,622,30,7,0,330,39,2,0,331,310,312,74,76,111,118,96,76,48,33
25185,0,1,45,14,11,170,9,122,0,41,0,0,36,19,1,3,7,NA,3,5,2,1,3,13,15,1,84,935,822,68,15,0,488,113,13,1,447,399,423,147,71,127,192,132,97,57,73
25186,0,1,10,9,3,44,4,63,0,9,0,0,18,5,NA,2,2,NA,0,1,NA,NA,NA,5,2,0,8,263,252,5,2,0,132,11,1,0,131,125,127,41,17,37,34,32,40,30,20
25189,11,7,192,76,57,474,55,338,0,146,0,0,87,150,6,22,35,8,45,34,14,19,12,96,34,6,279,3145,2693,260,34,0,1602,452,133,6,1543,1349,1344,531,340,466,608,440,268,176,173
25190,2,0,36,2,1,69,4,32,0,19,0,0,35,13,NA,3,3,NA,3,4,NA,1,2,8,2,0,22,320,289,21,2,0,174,31,7,0,146,130,159,35,23,34,56,54,37,37,37
25191,2,5,17,17,3,67,6,75,0,10,0,0,23,12,1,2,3,NA,5,1,1,4,NA,7,1,0,18,380,361,18,1,0,202,19,0,0,178,171,190,35,37,37,51,55,48,44,54
25192,4,3,55,29,13,167,25,135,0,42,0,0,50,31,1,7,8,1,4,10,3,6,3,19,19,0,89,1025,862,9,19,0,538,163,55,0,487,412,450,153,85,142,165,118,132,90,94
25193,4,4,44,17,4,163,3,220,0,21,0,0,85,17,0,2,4,0,5,6,NA,2,3,11,10,0,41,949,880,31,10,0,457,69,18,0,492,458,422,115,80,101,143,136,116,118,106
25194,3,3,19,17,3,92,9,105,0,15,0,0,26,10,0,3,2,NA,3,2,1,4,NA,4,8,0,15,491,468,14,8,0,254,23,0,0,237,226,242,54,39,45,67,80,73,53,69
25196,1,0,10,3,0,21,0,23,0,11,0,0,6,1,0,NA,0,NA,NA,1,NA,NA,NA,1,0,0,10,124,114,10,0,0,72,10,0,0,52,48,66,7,8,9,19,26,25,15,14
25197,0,0,4,0,2,42,4,28,0,6,0,0,23,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,17,185,167,17,1,0,106,18,0,0,79,76,91,18,18,21,25,24,17,18,28
25200,0,0,22,6,3,117,1,67,0,8,0,0,19,10,NA,0,3,NA,5,2,1,1,NA,8,5,0,2,363,356,2,5,0,200,7,0,0,163,160,196,32,32,39,45,55,51,49,52
25201,0,0,8,2,2,26,1,27,0,6,0,0,8,5,NA,1,2,NA,2,NA,NA,NA,0,5,0,0,5,121,116,5,0,0,68,5,0,0,53,51,65,6,9,16,15,21,21,14,19
25202,2,0,8,2,0,22,0,19,0,8,0,0,9,14,NA,3,5,NA,3,3,1,NA,2,11,2,1,16,137,117,16,2,0,80,20,1,1,57,50,67,10,7,20,32,25,27,7,8
25203,40,43,1063,420,238,1739,268,1003,0,507,0,0,432,593,34,102,151,23,120,163,15,36,68,438,490,91,687,12089,10582,603,490,0,5842,1507,239,91,6247,5499,5083,1745,1347,1450,1981,1898,1312,888,840
25204,13,9,81,37,16,315,40,264,0,39,0,0,36,91,2,22,16,8,29,14,19,5,4,60,2,4,226,1922,1399,223,2,0,1029,523,291,4,893,674,725,280,182,277,340,244,195,174,156
25205,3,5,46,26,14,130,14,110,0,36,0,0,24,17,0,2,7,0,3,5,3,1,1,12,3,0,35,734,691,31,3,0,383,43,5,0,351,327,364,117,55,97,131,120,81,42,52
25206,2,0,3,2,1,82,4,76,0,5,0,0,11,7,NA,1,2,NA,2,2,2,2,NA,3,2,0,23,332,288,23,2,0,173,44,19,0,159,141,147,35,23,31,51,44,43,43,46
25207,31,33,515,177,104,1492,118,1267,0,311,0,0,459,387,16,66,98,11,92,104,21,71,42,230,123,37,572,9094,7837,525,123,3,4488,1257,522,37,4606,4027,3810,1466,950,1220,1402,1323,938,702,604
25208,2,1,15,3,0,84,5,42,0,25,0,0,61,19,2,4,4,NA,8,1,1,1,NA,17,1,1,3,410,400,3,1,0,220,10,5,1,190,186,214,59,39,82,70,59,38,20,26
25209,6,13,101,50,30,340,23,282,0,108,0,0,149,99,11,25,16,3,23,21,2,5,6,86,52,6,175,2149,1883,170,52,0,1077,266,33,6,1072,939,944,325,204,271,386,301,265,145,142
25210,3,11,111,36,13,301,21,233,0,32,0,0,26,99,3,14,17,4,32,29,8,4,2,85,53,0,82,1763,1331,78,53,0,923,432,297,0,840,672,659,309,160,235,296,248,190,146,106
25211,3,0,46,25,8,220,5,96,0,21,0,0,44,25,2,9,7,NA,4,3,6,0,5,14,11,2,24,853,777,24,11,0,465,76,39,2,388,362,415,87,69,117,147,128,111,76,81
25212,1,0,20,13,2,52,2,59,0,9,0,0,17,7,1,3,1,0,2,0,5,NA,NA,2,6,0,58,352,253,58,6,0,205,99,35,0,147,125,128,30,48,44,69,53,35,31,23
25215,5,0,33,14,14,61,22,47,0,21,0,0,27,16,2,2,5,1,1,5,NA,2,1,12,4,0,7,585,562,6,4,0,387,23,12,0,198,187,375,51,184,93,73,50,56,33,26
25216,0,0,7,17,4,78,4,47,0,4,0,0,23,0,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,1,1,283,277,0,2,0,158,6,2,1,125,122,155,27,28,24,43,41,41,36,30
25217,63,41,960,362,219,2476,229,1941,0,621,0,0,656,909,38,132,180,35,242,282,55,113,63,576,329,56,1555,17098,13486,1019,329,0,8489,3612,1672,56,8609,6869,6617,3011,1848,2353,2836,2421,1687,1057,901
25218,2,1,3,1,0,33,1,24,0,3,0,0,8,4,NA,NA,2,NA,NA,2,1,1,NA,2,0,0,0,106,105,0,0,0,56,1,1,0,50,50,55,16,4,13,9,18,23,11,7
25219,1,0,1,7,4,38,5,25,0,10,0,0,20,4,0,0,NA,NA,2,2,NA,1,NA,2,3,0,5,187,179,5,3,0,104,8,0,0,83,79,100,27,10,28,29,20,31,15,19
25220,1,6,41,40,8,238,20,324,0,30,0,0,53,38,3,5,11,0,4,15,9,4,2,22,14,0,75,1333,1185,71,14,0,678,148,59,0,655,602,583,172,127,172,209,180,152,132,129
25221,1,1,7,4,1,29,0,19,0,3,0,0,15,5,NA,2,0,NA,2,1,1,NA,NA,4,0,0,1,131,128,1,0,0,63,3,2,0,68,65,63,9,11,16,22,24,19,11,17
25222,0,0,3,11,0,11,1,26,0,0,0,0,5,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,0,0,0,73,73,0,0,0,33,0,0,0,40,40,33,6,5,7,11,14,8,9,9
25223,7,7,46,12,3,244,17,207,0,35,0,0,87,36,NA,6,11,1,7,11,3,6,5,21,6,0,148,1255,1053,104,6,0,639,202,48,0,616,531,522,157,137,143,177,190,154,96,115
25224,0,0,2,3,0,44,1,23,0,5,0,0,14,3,NA,NA,NA,NA,1,2,NA,0,NA,3,0,0,2,144,141,2,0,0,77,3,1,0,67,65,76,10,7,13,13,29,17,19,24
25225,0,2,18,21,5,151,9,129,0,19,0,0,39,27,1,6,6,0,7,7,9,3,1,14,4,1,166,858,624,162,4,0,461,234,63,1,397,292,332,115,83,103,145,113,91,77,99
25226,0,1,9,0,5,65,0,42,0,20,0,0,14,6,2,1,1,1,NA,1,NA,0,NA,6,2,0,2,282,278,2,2,0,150,4,0,0,132,129,149,33,30,33,33,37,40,36,29
25227,2,0,31,6,9,177,5,153,0,36,0,0,56,22,0,5,3,1,10,3,2,0,1,19,4,10,17,760,725,16,4,0,383,35,4,10,377,357,368,60,55,81,119,133,138,78,81
25228,18,11,277,134,92,775,118,561,0,160,0,0,98,154,6,29,32,9,32,46,14,11,10,112,41,23,333,4605,4082,300,41,0,2328,523,126,23,2277,2008,2074,928,407,644,980,618,367,214,171
25230,9,6,161,76,34,450,43,238,0,44,0,0,40,75,5,9,13,3,24,21,14,5,2,51,5,4,94,2202,1823,79,5,0,1140,379,276,4,1062,912,911,296,227,269,278,360,261,193,207
25231,0,2,17,24,9,177,12,94,0,24,0,0,23,21,NA,7,7,NA,4,3,13,1,1,6,1,2,29,743,583,24,1,0,433,160,128,2,310,287,296,92,71,110,142,95,88,65,48
25232,6,5,152,64,18,272,23,298,0,71,0,0,93,218,8,34,36,11,60,69,69,26,4,117,16,5,531,2277,1583,523,16,0,1179,694,142,5,1098,792,791,272,279,317,412,343,231,160,157
25233,6,1,27,17,5,76,8,45,0,25,0,0,9,7,NA,1,1,NA,2,3,0,2,NA,5,2,2,27,397,327,16,2,0,208,70,39,2,189,165,162,43,23,61,82,57,29,41,37
25234,13,14,469,161,84,747,99,686,0,234,0,0,248,309,17,55,81,14,68,74,29,17,33,212,231,26,316,5844,4991,232,231,0,2884,853,280,26,2960,2538,2453,803,628,681,871,900,618,471,587
25238,0,1,9,4,3,48,6,61,0,9,0,0,19,6,0,NA,3,NA,2,1,NA,1,1,4,3,1,5,233,224,4,3,0,120,9,0,1,113,107,117,19,14,21,38,30,38,37,29
25239,3,0,45,14,13,109,12,84,0,27,0,0,21,17,2,1,5,NA,1,8,0,NA,2,13,14,0,86,791,688,73,14,0,412,103,3,0,379,329,359,95,88,105,145,123,104,56,55
25240,4,9,117,84,23,324,49,268,0,71,0,0,76,60,3,9,13,1,14,20,8,7,2,41,11,0,138,1876,1696,136,11,0,937,180,31,0,939,857,839,325,151,293,294,253,253,114,124
25242,5,6,47,32,6,162,11,149,0,29,0,0,43,35,2,3,16,0,5,9,6,4,5,19,20,0,50,919,814,37,20,0,441,105,35,0,478,431,383,112,86,76,126,168,103,75,126
25243,33,21,643,280,164,362,263,205,0,305,0,0,61,180,7,40,38,4,52,39,1,4,24,151,214,19,721,5559,4446,672,214,1,2837,1113,158,19,2722,2171,2275,775,655,910,1052,832,591,274,216
25244,1,5,28,17,5,89,8,79,0,17,0,0,26,18,1,3,4,NA,0,10,1,2,1,12,10,0,57,541,451,49,10,0,278,90,23,0,263,221,230,90,49,80,80,77,64,35,33
25245,4,4,77,17,8,86,11,42,0,40,0,0,21,15,2,2,3,0,7,1,0,0,NA,15,6,0,34,561,495,34,6,0,294,66,26,0,267,229,266,68,53,63,102,88,78,50,40
25247,2,0,23,9,9,12,18,6,0,9,0,0,1,9,0,3,1,NA,2,3,NA,NA,1,8,7,0,13,187,167,13,7,0,100,20,0,0,87,74,93,20,18,32,31,40,28,5,6
25248,5,1,40,22,4,267,8,249,0,23,0,0,56,30,1,2,7,0,7,13,7,5,1,17,5,0,53,1181,1069,41,5,0,599,112,54,0,582,548,521,175,79,156,156,139,128,134,158
25249,2,2,10,10,1,44,5,32,0,4,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,197,193,4,0,0,97,4,0,0,100,98,95,13,18,26,15,35,34,22,25
25250,1,4,25,13,1,115,6,75,0,9,0,0,20,9,0,1,4,1,2,1,2,1,NA,6,1,0,20,389,365,20,1,0,223,24,3,0,166,155,210,41,22,50,55,61,59,52,41
25251,1,2,52,38,11,204,19,129,0,32,0,0,29,34,1,5,10,1,7,10,6,2,1,24,12,1,64,977,864,57,12,0,518,113,36,1,459,412,452,141,81,156,180,137,106,79,61
25252,2,1,24,23,12,144,12,116,0,18,0,0,26,18,0,4,6,0,1,7,3,2,1,12,6,2,44,742,684,41,6,0,376,58,6,2,366,335,349,122,68,120,119,111,62,41,70
25253,0,1,7,6,3,51,0,30,0,8,0,0,12,5,NA,1,1,NA,NA,3,NA,1,NA,4,2,0,12,169,154,10,2,0,88,15,1,0,81,71,83,8,10,14,24,30,36,23,22
25254,2,3,60,40,14,181,11,128,0,44,0,0,27,35,1,3,10,2,7,12,5,2,2,26,11,1,136,1036,843,135,11,0,535,193,45,1,501,422,421,128,113,141,162,153,123,98,84
25255,0,0,27,16,14,113,11,86,0,19,0,0,14,14,NA,2,3,1,1,7,2,1,NA,10,1,1,14,470,444,13,1,0,249,26,10,1,221,209,235,46,33,53,63,69,86,57,48
25901,4,3,18,15,2,71,4,52,0,15,0,0,25,9,0,3,2,0,2,2,NA,1,0,8,6,7,18,364,332,11,6,1,195,32,0,7,169,153,179,47,36,44,52,62,53,24,34
25902,1,3,27,31,8,138,17,113,0,22,0,0,46,18,NA,1,4,0,7,6,2,0,0,16,7,0,14,646,619,14,7,0,334,27,6,0,312,298,321,72,38,57,103,97,85,95,78
25903,1,0,9,2,1,65,1,62,0,8,0,0,18,11,0,2,2,NA,5,2,1,NA,NA,10,4,1,26,297,257,25,4,0,159,40,9,1,138,120,137,30,26,28,47,58,38,25,33
25904,2,1,13,8,3,28,1,58,0,7,0,0,10,8,0,NA,5,1,NA,2,1,1,1,5,0,1,1,183,180,1,0,0,104,3,1,1,79,79,101,16,18,11,29,30,29,13,33
25905,4,5,26,19,7,93,7,75,0,23,0,0,21,5,0,NA,2,NA,0,3,NA,2,NA,3,1,0,2,426,420,1,1,0,213,6,3,0,213,210,210,44,46,39,66,68,55,44,52
25906,2,2,16,3,5,61,0,29,0,4,0,0,11,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,4,0,27,260,229,27,4,0,145,31,0,0,115,97,132,18,13,30,39,46,44,34,25
25907,5,2,22,6,10,150,10,89,0,25,0,0,43,15,NA,2,5,1,3,4,0,4,1,9,2,0,27,602,566,22,2,0,322,36,7,0,280,262,304,65,62,66,100,89,76,71,53
